date,ticker,Close,Volume
2026-02-19,AAPL,260.5799865722656,30845300
2026-02-20,AAPL,264.5799865722656,42070500
2026-02-23,AAPL,266.17999267578125,37308200
2026-02-24,AAPL,272.1400146484375,47014600
2026-02-25,AAPL,274.2300109863281,33714300
2026-02-26,AAPL,272.95001220703125,32345100
2025-10-01,MSFT,517.5578002929688,22632300
2025-10-02,MSFT,513.6041870117188,21222900
2025-10-03,MSFT,515.20751953125,15112300
2025-10-06,MSFT,526.3811645507812,21388600
2025-10-07,MSFT,521.8101196289062,14615200
2025-10-08,MSFT,522.676513671875,13363400
2025-10-09,MSFT,520.2366943359375,18343600
2025-10-10,MSFT,508.84405517578125,24133800
2025-10-13,MSFT,511.9212646484375,14284200
2025-10-14,MSFT,511.4432067871094,14684300
2025-10-15,MSFT,511.3038330078125,14694700
2025-10-16,MSFT,509.4913330078125,15559600
2025-10-17,MSFT,511.4532165527344,19867800
2025-10-20,MSFT,514.6498413085938,14665600
2025-10-21,MSFT,515.5162963867188,15586200
2025-10-22,MSFT,518.3843383789062,18962700
2025-10-23,MSFT,518.404296875,14023500
2025-10-24,MSFT,521.441650390625,15532400
2025-10-27,MSFT,529.3189697265625,18734700
2025-10-28,MSFT,539.8251953125,29986700
2025-10-29,MSFT,539.3073120117188,36023000
2025-10-30,MSFT,523.582763671875,41023100
2025-10-31,MSFT,515.6656494140625,34006400
2025-11-03,MSFT,514.888916015625,22374700
2025-11-04,MSFT,512.2001342773438,20958700
2025-11-05,MSFT,505.0597839355469,23024300
2025-11-06,MSFT,495.04144287109375,27406500
2025-11-07,MSFT,494.7626037597656,24019800
2025-11-10,MSFT,503.90460205078125,26101500
2025-11-11,MSFT,506.573486328125,17980000
2025-11-12,MSFT,509.0233154296875,26574900
2025-11-13,MSFT,501.205810546875,25273100
2025-11-14,MSFT,508.0672912597656,28505700
2025-11-17,MSFT,505.388427734375,19092800
2025-11-18,MSFT,491.74517822265625,33815100
2025-11-19,MSFT,485.102783203125,23245300
2025-11-20,MSFT,477.3404846191406,26802500
2025-11-21,MSFT,471.04486083984375,31769200
2025-11-24,MSFT,472.92059326171875,34421000
2025-11-25,MSFT,475.90374755859375,28019800
2025-11-26,MSFT,484.3943786621094,25709100
2025-11-28,MSFT,490.88958740234375,14386700
2025-12-01,MSFT,485.6315612792969,23964000
2025-12-02,MSFT,488.8841552734375,19562700
2025-12-03,MSFT,476.64208984375,34615100
2025-12-04,MSFT,479.7449951171875,22318200
2025-12-05,MSFT,482.0597229003906,22608700
2025-12-08,MSFT,489.9018249511719,21965900
2025-12-09,MSFT,490.8995361328125,14696100
2025-12-10,MSFT,477.4701843261719,35756200
2025-12-11,MSFT,482.3690185546875,24669200
2025-12-12,MSFT,477.4402770996094,21248100
2025-12-15,MSFT,473.73870849609375,23727700
2025-12-16,MSFT,475.3051452636719,20705600
2025-12-17,MSFT,475.0357360839844,24527200
2025-12-18,MSFT,482.87786865234375,28573500
2025-12-19,MSFT,484.8134460449219,70836100
2025-12-22,MSFT,483.81573486328125,16963000
2025-12-23,MSFT,485.7413330078125,14683600
2025-12-24,MSFT,486.90863037109375,5855900
2025-12-26,MSFT,486.599365234375,8842200
2025-12-29,MSFT,485.9907531738281,10893400
2025-12-30,MSFT,486.3699035644531,13944500
2025-12-31,MSFT,482.5186767578125,15601600
2026-01-02,MSFT,471.8630065917969,25571600
2026-01-05,MSFT,471.773193359375,25250300
2026-01-06,MSFT,477.4203186035156,23037700
2026-01-07,MSFT,482.3690185546875,25564200
2026-01-08,MSFT,477.0212097167969,18162600
2026-01-09,MSFT,478.1885681152344,18491000
2026-01-12,MSFT,476.09332275390625,23519900
2026-01-13,MSFT,469.5981750488281,28545800
2026-01-14,MSFT,458.3338928222656,28184300
2026-01-15,MSFT,455.6200866699219,23225800
2026-01-16,MSFT,458.8127746582031,34246700
2026-01-20,MSFT,453.48492431640625,26130000
2026-01-21,MSFT,443.0986328125,37980500
2026-01-22,MSFT,450.1126403808594,25349400
2026-01-23,MSFT,464.888916015625,38000200
2026-01-26,MSFT,469.20904541015625,29291200
2026-01-27,MSFT,479.485595703125,29213900
2026-01-28,MSFT,480.533203125,36875400
2026-01-29,MSFT,432.5128173828125,128855300
2026-01-30,MSFT,429.31011962890625,58566800
2026-02-02,MSFT,422.4058837890625,42219900
2026-02-03,MSFT,410.2735595703125,61424100
2026-02-04,MSFT,413.2467956542969,45012400
2026-02-05,MSFT,392.7735290527344,66289200
2026-02-06,MSFT,400.22650146484375,53515300
2026-02-09,MSFT,412.65814208984375,45480500
2026-02-10,MSFT,412.328857421875,44857900
2026-02-11,MSFT,403.4491271972656,42491000
2026-02-12,MSFT,400.9248962402344,40802400
2026-02-13,MSFT,400.4060974121094,34091600
2026-02-17,MSFT,395.95623779296875,32078800
2026-02-18,MSFT,398.69000244140625,23223400
2026-02-19,MSFT,398.4599914550781,28234000
2026-02-20,MSFT,397.2300109863281,34015200
2026-02-23,MSFT,384.4700012207031,43238300
2026-02-24,MSFT,389.0,33884700
2026-02-25,MSFT,400.6000061035156,43625500
2026-02-26,MSFT,401.7200012207031,34405900
2025-10-01,AMZN,220.6300048828125,43933800
2025-10-02,AMZN,222.41000366210938,41258600
2025-10-03,AMZN,219.50999450683594,43639000
2025-10-06,AMZN,220.89999389648438,43690900
2025-10-07,AMZN,221.77999877929688,31194700
2025-10-08,AMZN,225.22000122070312,46686000
2025-10-09,AMZN,227.74000549316406,46412100
2025-10-10,AMZN,216.3699951171875,72367500
2025-10-13,AMZN,220.07000732421875,37809700
2025-10-14,AMZN,216.38999938964844,45665600
2025-10-15,AMZN,215.57000732421875,45909500
2025-10-16,AMZN,214.47000122070312,42414600
2025-10-17,AMZN,213.0399932861328,45986900
2025-10-20,AMZN,216.47999572753906,38882800
2025-10-21,AMZN,222.02999877929688,50494600
2025-10-22,AMZN,217.9499969482422,44308500
2025-10-23,AMZN,221.08999633789062,31540000
2025-10-24,AMZN,224.2100067138672,38685100
2025-10-27,AMZN,226.97000122070312,38267000
2025-10-28,AMZN,229.25,47100000
2025-10-29,AMZN,230.3000030517578,52036200
2025-10-30,AMZN,222.86000061035156,102252900
2025-10-31,AMZN,244.22000122070312,166340800
2025-11-03,AMZN,254.0,95997800
2025-11-04,AMZN,249.32000732421875,51546300
2025-11-05,AMZN,250.1999969482422,40610700
2025-11-06,AMZN,243.0399932861328,46004200
2025-11-07,AMZN,244.41000366210938,46374300
2025-11-10,AMZN,248.39999389648438,36476500
2025-11-11,AMZN,249.10000610351562,23564100
2025-11-12,AMZN,244.1999969482422,31190100
2025-11-13,AMZN,237.5800018310547,41401700
2025-11-14,AMZN,234.69000244140625,38956700
2025-11-17,AMZN,232.8699951171875,59919000
2025-11-18,AMZN,222.5500030517578,60608400
2025-11-19,AMZN,222.69000244140625,58335600
2025-11-20,AMZN,217.13999938964844,50309000
2025-11-21,AMZN,220.69000244140625,68490500
2025-11-24,AMZN,226.27999877929688,54318400
2025-11-25,AMZN,229.6699981689453,39379300
2025-11-26,AMZN,229.16000366210938,38497900
2025-11-28,AMZN,233.22000122070312,20292300
2025-12-01,AMZN,233.8800048828125,42904000
2025-12-02,AMZN,234.4199981689453,45785400
2025-12-03,AMZN,232.3800048828125,35495100
2025-12-04,AMZN,229.11000061035156,45683200
2025-12-05,AMZN,229.52999877929688,33117400
2025-12-08,AMZN,226.88999938964844,35019200
2025-12-09,AMZN,227.9199981689453,25841700
2025-12-10,AMZN,231.77999877929688,38790700
2025-12-11,AMZN,230.27999877929688,28249600
2025-12-12,AMZN,226.19000244140625,35639100
2025-12-15,AMZN,222.5399932861328,47286100
2025-12-16,AMZN,222.55999755859375,39298900
2025-12-17,AMZN,221.27000427246094,44034400
2025-12-18,AMZN,226.75999450683594,50272400
2025-12-19,AMZN,227.35000610351562,85544400
2025-12-22,AMZN,228.42999267578125,32261300
2025-12-23,AMZN,232.13999938964844,29230200
2025-12-24,AMZN,232.3800048828125,11420500
2025-12-26,AMZN,232.52000427246094,15994700
2025-12-29,AMZN,232.07000732421875,19797900
2025-12-30,AMZN,232.52999877929688,21910500
2025-12-31,AMZN,230.82000732421875,24383700
2026-01-02,AMZN,226.5,51456200
2026-01-05,AMZN,233.05999755859375,49733300
2026-01-06,AMZN,240.92999267578125,53764700
2026-01-07,AMZN,241.55999755859375,42236500
2026-01-08,AMZN,246.2899932861328,39509800
2026-01-09,AMZN,247.3800048828125,34560000
2026-01-12,AMZN,246.47000122070312,35867800
2026-01-13,AMZN,242.60000610351562,38371800
2026-01-14,AMZN,236.64999389648438,41410600
2026-01-15,AMZN,238.17999267578125,43003600
2026-01-16,AMZN,239.1199951171875,45888300
2026-01-20,AMZN,231.0,47737900
2026-01-21,AMZN,231.30999755859375,47276100
2026-01-22,AMZN,234.33999633789062,31913300
2026-01-23,AMZN,239.16000366210938,33778500
2026-01-26,AMZN,238.4199981689453,32825500
2026-01-27,AMZN,244.67999267578125,38029200
2026-01-28,AMZN,243.00999450683594,40882700
2026-01-29,AMZN,241.72999572753906,47229600
2026-01-30,AMZN,239.3000030517578,46585000
2026-02-02,AMZN,242.9600067138672,37546100
2026-02-03,AMZN,238.6199951171875,53831300
2026-02-04,AMZN,232.99000549316406,51299900
2026-02-05,AMZN,222.69000244140625,103509200
2026-02-06,AMZN,210.32000732421875,179210900
2026-02-09,AMZN,208.72000122070312,91178400
2026-02-10,AMZN,206.9600067138672,67175000
2026-02-11,AMZN,204.0800018310547,65545500
2026-02-12,AMZN,199.60000610351562,83975400
2026-02-13,AMZN,198.7899932861328,66321600
2026-02-17,AMZN,201.14999389648438,69879200
2026-02-18,AMZN,204.7899932861328,51003300
2026-02-19,AMZN,204.86000061035156,35669600
2026-02-20,AMZN,210.11000061035156,65881600
2026-02-23,AMZN,205.27000427246094,53581500
2026-02-24,AMZN,208.55999755859375,41137200
2026-02-25,AMZN,210.63999938964844,41346400
2026-02-26,AMZN,207.9199981689453,47756800
2025-10-01,NVDA,187.21945190429688,173844900
2025-10-02,NVDA,188.8692626953125,136805800
2025-10-03,NVDA,187.5994110107422,137596900
2025-10-06,NVDA,185.51962280273438,157678100
2025-10-07,NVDA,185.01968383789062,140088000
2025-10-08,NVDA,189.0892333984375,130168900
2025-10-09,NVDA,192.54885864257812,182997200
2025-10-10,NVDA,183.139892578125,268774400
2025-10-13,NVDA,188.29933166503906,153482800
2025-10-14,NVDA,180.01022338867188,205641400
2025-10-15,NVDA,179.8102569580078,214450500
2025-10-16,NVDA,181.7900390625,179723300
2025-10-17,NVDA,183.19989013671875,173135200
2025-10-20,NVDA,182.6199493408203,128544700
2025-10-21,NVDA,181.14010620117188,124240200
2025-10-22,NVDA,180.2602081298828,162249600
2025-10-23,NVDA,182.13999938964844,111363700
2025-10-24,NVDA,186.23953247070312,131296700
2025-10-27,NVDA,191.46897888183594,153452700
2025-10-28,NVDA,201.0079345703125,297986200
2025-10-29,NVDA,207.01727294921875,308829600
2025-10-30,NVDA,202.8677215576172,178864400
2025-10-31,NVDA,202.4677734375,179802200
2025-11-03,NVDA,206.85728454589844,180267300
2025-11-04,NVDA,198.66818237304688,188919300
2025-11-05,NVDA,195.18858337402344,171350300
2025-11-06,NVDA,188.05935668945312,223029800
2025-11-07,NVDA,188.1293487548828,264942300
2025-11-10,NVDA,199.0281524658203,198897100
2025-11-11,NVDA,193.1387939453125,176483300
2025-11-12,NVDA,193.7787322998047,154935300
2025-11-13,NVDA,186.8394775390625,207423100
2025-11-14,NVDA,190.14910888671875,186591900
2025-11-17,NVDA,186.5795135498047,173628900
2025-11-18,NVDA,181.340087890625,213598900
2025-11-19,NVDA,186.49952697753906,247246400
2025-11-20,NVDA,180.6201629638672,343504800
2025-11-21,NVDA,178.86036682128906,346926200
2025-11-24,NVDA,182.52996826171875,256618300
2025-11-25,NVDA,177.80047607421875,320600300
2025-11-26,NVDA,180.24020385742188,183852000
2025-11-28,NVDA,176.98056030273438,121332800
2025-12-01,NVDA,179.90025329589844,188131000
2025-12-02,NVDA,181.44007873535156,182632200
2025-12-03,NVDA,179.57028198242188,165138000
2025-12-04,NVDA,183.37008666992188,167364900
2025-12-05,NVDA,182.40013122558594,143971100
2025-12-08,NVDA,185.5399627685547,204378100
2025-12-09,NVDA,184.95999145507812,144719700
2025-12-10,NVDA,183.77005004882812,162785400
2025-12-11,NVDA,180.92019653320312,182136600
2025-12-12,NVDA,175.01052856445312,204274900
2025-12-15,NVDA,176.28045654296875,164775600
2025-12-16,NVDA,177.71038818359375,148588100
2025-12-17,NVDA,170.93075561523438,222775500
2025-12-18,NVDA,174.1305694580078,176096000
2025-12-19,NVDA,180.98020935058594,324925900
2025-12-22,NVDA,183.6800537109375,129064400
2025-12-23,NVDA,189.19976806640625,174873600
2025-12-24,NVDA,188.59979248046875,65528500
2025-12-26,NVDA,190.51968383789062,139740300
2025-12-29,NVDA,188.20980834960938,120006100
2025-12-30,NVDA,187.52984619140625,97687300
2025-12-31,NVDA,186.4899139404297,120100500
2026-01-02,NVDA,188.83978271484375,148240500
2026-01-05,NVDA,188.1098175048828,183529700
2026-01-06,NVDA,187.22987365722656,176862600
2026-01-07,NVDA,189.09976196289062,153543200
2026-01-08,NVDA,185.0299835205078,172457000
2026-01-09,NVDA,184.84999084472656,131327500
2026-01-12,NVDA,184.92999267578125,137968500
2026-01-13,NVDA,185.79994201660156,160128900
2026-01-14,NVDA,183.1300811767578,159586100
2026-01-15,NVDA,187.03988647460938,206188600
2026-01-16,NVDA,186.21990966796875,187967200
2026-01-20,NVDA,178.06036376953125,223345300
2026-01-21,NVDA,183.31008911132812,200381000
2026-01-22,NVDA,184.82998657226562,139636600
2026-01-23,NVDA,187.6598358154297,142748100
2026-01-26,NVDA,186.4599151611328,124799600
2026-01-27,NVDA,188.50979614257812,143711600
2026-01-28,NVDA,191.5096435546875,148552700
2026-01-29,NVDA,192.49957275390625,171764400
2026-01-30,NVDA,191.11965942382812,179489500
2026-02-02,NVDA,185.59996032714844,165794100
2026-02-03,NVDA,180.33023071289062,204019600
2026-02-04,NVDA,174.18057250976562,207014100
2026-02-05,NVDA,171.87069702148438,206312900
2026-02-06,NVDA,185.39996337890625,231346200
2026-02-09,NVDA,190.0297088623047,196387400
2026-02-10,NVDA,188.52978515625,136764800
2026-02-11,NVDA,190.0397186279297,144192700
2026-02-12,NVDA,186.9298858642578,189932500
2026-02-13,NVDA,182.80010986328125,161888000
2026-02-17,NVDA,184.95999145507812,162276900
2026-02-18,NVDA,187.96981811523438,164749100
2026-02-19,NVDA,187.88983154296875,126554500
2026-02-20,NVDA,189.8097381591797,178422300
2026-02-23,NVDA,191.53964233398438,171584800
2026-02-24,NVDA,192.83956909179688,175123600
2026-02-25,NVDA,195.54940795898438,250637100
2026-02-26,NVDA,184.87998962402344,360807900
2025-10-01,TSLA,459.4599914550781,98122300
2025-10-02,TSLA,436.0,137009000
2025-10-03,TSLA,429.8299865722656,133188200
2025-10-06,TSLA,453.25,85324900
2025-10-07,TSLA,433.0899963378906,102296100
2025-10-08,TSLA,438.69000244140625,71192100
2025-10-09,TSLA,435.5400085449219,69339900
2025-10-10,TSLA,413.489990234375,112107900
2025-10-13,TSLA,435.8999938964844,79552800
2025-10-14,TSLA,429.239990234375,72669400
2025-10-15,TSLA,435.1499938964844,71558200
2025-10-16,TSLA,428.75,77189900
2025-10-17,TSLA,439.30999755859375,89331600
2025-10-20,TSLA,447.42999267578125,63719000
2025-10-21,TSLA,442.6000061035156,54412200
2025-10-22,TSLA,438.9700012207031,84023500
2025-10-23,TSLA,448.9800109863281,126709800
2025-10-24,TSLA,433.7200012207031,94727800
2025-10-27,TSLA,452.4200134277344,105867500
2025-10-28,TSLA,460.54998779296875,80185700
2025-10-29,TSLA,461.510009765625,67983500
2025-10-30,TSLA,440.1000061035156,72447900
2025-10-31,TSLA,456.55999755859375,83135800
2025-11-03,TSLA,468.3699951171875,84595200
2025-11-04,TSLA,444.260009765625,87756600
2025-11-05,TSLA,462.07000732421875,85573000
2025-11-06,TSLA,445.9100036621094,109622900
2025-11-07,TSLA,429.5199890136719,103471500
2025-11-10,TSLA,445.2300109863281,76515900
2025-11-11,TSLA,439.6199951171875,60533200
2025-11-12,TSLA,430.6000061035156,58513500
2025-11-13,TSLA,401.989990234375,118948000
2025-11-14,TSLA,404.3500061035156,105506700
2025-11-17,TSLA,408.9200134277344,102214300
2025-11-18,TSLA,401.25,80688600
2025-11-19,TSLA,403.989990234375,72047700
2025-11-20,TSLA,395.2300109863281,113548800
2025-11-21,TSLA,391.0899963378906,100460600
2025-11-24,TSLA,417.7799987792969,96806400
2025-11-25,TSLA,419.3999938964844,71915600
2025-11-26,TSLA,426.5799865722656,63463000
2025-11-28,TSLA,430.1700134277344,36252900
2025-12-01,TSLA,430.1400146484375,57463600
2025-12-02,TSLA,429.239990234375,69336600
2025-12-03,TSLA,446.739990234375,87483000
2025-12-04,TSLA,454.5299987792969,71906500
2025-12-05,TSLA,455.0,56427500
2025-12-08,TSLA,439.5799865722656,69165800
2025-12-09,TSLA,445.1700134277344,62367400
2025-12-10,TSLA,451.45001220703125,63257500
2025-12-11,TSLA,446.8900146484375,55979500
2025-12-12,TSLA,458.9599914550781,95656700
2025-12-15,TSLA,475.30999755859375,114542200
2025-12-16,TSLA,489.8800048828125,107608100
2025-12-17,TSLA,467.260009765625,106490400
2025-12-18,TSLA,483.3699951171875,95168400
2025-12-19,TSLA,481.20001220703125,103305400
2025-12-22,TSLA,488.7300109863281,86916100
2025-12-23,TSLA,485.55999755859375,58223600
2025-12-24,TSLA,485.3999938964844,41285400
2025-12-26,TSLA,475.19000244140625,58780700
2025-12-29,TSLA,459.6400146484375,66263000
2025-12-30,TSLA,454.42999267578125,59238500
2025-12-31,TSLA,449.7200012207031,49078000
2026-01-02,TSLA,438.07000732421875,85535400
2026-01-05,TSLA,451.6700134277344,67940800
2026-01-06,TSLA,432.9599914550781,89093800
2026-01-07,TSLA,431.4100036621094,59828800
2026-01-08,TSLA,435.79998779296875,57041100
2026-01-09,TSLA,445.010009765625,67331500
2026-01-12,TSLA,448.9599914550781,61649600
2026-01-13,TSLA,447.20001220703125,53719200
2026-01-14,TSLA,439.20001220703125,57259500
2026-01-15,TSLA,438.57000732421875,49465800
2026-01-16,TSLA,437.5,60220600
2026-01-20,TSLA,419.25,63187300
2026-01-21,TSLA,431.44000244140625,68124000
2026-01-22,TSLA,449.3599853515625,71546700
2026-01-23,TSLA,449.05999755859375,56771400
2026-01-26,TSLA,435.20001220703125,49397400
2026-01-27,TSLA,430.8999938964844,37733100
2026-01-28,TSLA,431.4599914550781,54857400
2026-01-29,TSLA,416.55999755859375,81686100
2026-01-30,TSLA,430.4100036621094,82626100
2026-02-02,TSLA,421.80999755859375,58739500
2026-02-03,TSLA,421.9599914550781,56886500
2026-02-04,TSLA,406.010009765625,74606900
2026-02-05,TSLA,397.2099914550781,72819800
2026-02-06,TSLA,411.1099853515625,62677100
2026-02-09,TSLA,417.32000732421875,54484300
2026-02-10,TSLA,425.2099914550781,64450200
2026-02-11,TSLA,428.2699890136719,57362000
2026-02-12,TSLA,417.07000732421875,61933400
2026-02-13,TSLA,417.44000244140625,51434100
2026-02-17,TSLA,410.6300048828125,59678800
2026-02-18,TSLA,411.32000732421875,45921400
2026-02-19,TSLA,411.7099914550781,51019600
2026-02-20,TSLA,411.82000732421875,57912200
2026-02-23,TSLA,399.8299865722656,69680000
2026-02-24,TSLA,409.3800048828125,58579500
2026-02-25,TSLA,417.3999938964844,54809700
2026-02-26,TSLA,408.5799865722656,53602500
2025-10-01,META,716.1422729492188,20419600
2025-10-02,META,725.8360595703125,11415300
2025-10-03,META,709.3735961914062,16154300
2025-10-06,META,714.465087890625,21654700
2025-10-07,META,711.889404296875,12062900
2025-10-08,META,716.6414794921875,10790600
2025-10-09,META,732.2852783203125,12717200
2025-10-10,META,704.1223754882812,16980100
2025-10-13,META,714.5050048828125,9251800
2025-10-14,META,707.466796875,8829800
2025-10-15,META,716.3519287109375,10246800
2025-10-16,META,710.881103515625,9017000
2025-10-17,META,715.7229614257812,12232400
2025-10-20,META,730.947509765625,8900200
2025-10-21,META,732.0457153320312,7647300
2025-10-22,META,732.1854248046875,8734500
2025-10-23,META,732.7744750976562,9856000
2025-10-24,META,737.127197265625,9151300
2025-10-27,META,749.5663452148438,11321100
2025-10-28,META,750.1853637695312,12193800
2025-10-29,META,750.4149169921875,26818600
2025-10-30,META,665.3572387695312,88440100
2025-10-31,META,647.2674560546875,56953200
2025-11-03,META,636.645263671875,33003600
2025-11-04,META,626.2725830078125,27356600
2025-11-05,META,634.88818359375,20219900
2025-11-06,META,617.9065551757812,23628800
2025-11-07,META,620.6719360351562,29946800
2025-11-10,META,630.7052001953125,19245000
2025-11-11,META,626.0330200195312,13302200
2025-11-12,META,607.9931640625,24493300
2025-11-13,META,608.8717041015625,20973800
2025-11-14,META,608.4424438476562,20724100
2025-11-17,META,601.0048217773438,16501300
2025-11-18,META,596.6920776367188,25500600
2025-11-19,META,589.3343505859375,24744700
2025-11-20,META,588.1663208007812,20603000
2025-11-21,META,593.2578125,21052600
2025-11-24,META,612.0264282226562,23554900
2025-11-25,META,635.1576538085938,25213000
2025-11-26,META,632.5520629882812,15209500
2025-11-28,META,646.8681640625,11033200
2025-12-01,META,639.7999267578125,13029900
2025-12-02,META,646.01953125,11640900
2025-12-03,META,638.5320434570312,11134300
2025-12-04,META,660.425537109375,29874600
2025-12-05,META,672.2955932617188,21207900
2025-12-08,META,665.6866455078125,13161000
2025-12-09,META,655.8631591796875,12997100
2025-12-10,META,649.0444946289062,16910900
2025-12-11,META,651.6201782226562,13056700
2025-12-12,META,643.1543579101562,14016900
2025-12-15,META,646.9561157226562,15549100
2025-12-16,META,656.587890625,14309100
2025-12-17,META,648.9443969726562,15598500
2025-12-18,META,663.881591796875,20260300
2025-12-19,META,658.2064819335938,49977100
2025-12-22,META,660.9341430664062,15659400
2025-12-23,META,664.3711547851562,8486800
2025-12-24,META,666.9789428710938,5627500
2025-12-26,META,662.7225952148438,7133800
2025-12-29,META,658.1265258789062,8506500
2025-12-30,META,665.3803100585938,9187500
2025-12-31,META,659.5253295898438,7940400
2026-01-02,META,649.8535766601562,13726500
2026-01-05,META,658.2264404296875,12213700
2026-01-06,META,660.0548706054688,11074400
2026-01-07,META,648.1350708007812,12846300
2026-01-08,META,645.50732421875,11921700
2026-01-09,META,652.5013427734375,11634900
2026-01-12,META,641.4207763671875,14797200
2026-01-13,META,630.5501708984375,18030400
2026-01-14,META,614.9934692382812,15527900
2026-01-15,META,620.2689208984375,13076100
2026-01-16,META,619.7194213867188,17012500
2026-01-20,META,603.6032104492188,15169600
2026-01-21,META,612.4356689453125,14494700
2026-01-22,META,647.0759887695312,21394700
2026-01-23,META,658.1964721679688,22797700
2026-01-26,META,671.7847900390625,16327400
2026-01-27,META,672.394287109375,13297400
2026-01-28,META,668.1578979492188,25709600
2026-01-29,META,737.6784057617188,59852900
2026-01-30,META,715.8870849609375,23744600
2026-02-02,META,705.8056640625,14365200
2026-02-03,META,691.1082763671875,13760700
2026-02-04,META,668.417724609375,16882800
2026-02-05,META,669.63671875,17131800
